workerID,taskID,response,goldLabel,taskContent
A5TYBSH7AYMK7,2163,0,0,googl appar not handl bureaucrat paperwork smoothli onlin search engin sort billion web page
A3B9CRWYGCJ1GJ,1355,0,0,nearli num million syrian voter obtain elect card particip elect seventh held sinc ascent presid hafez al-assad power num4
A1XXMVPHRKUTAH,1355,0,0,nearli num million syrian voter obtain elect card particip elect seventh held sinc ascent presid hafez al-assad power num4
A2K5ICP43ML4PW,1355,0,0,nearli num million syrian voter obtain elect card particip elect seventh held sinc ascent presid hafez al-assad power num4
AXBQF8RALCIGV,1355,1,0,nearli num million syrian voter obtain elect card particip elect seventh held sinc ascent presid hafez al-assad power num4
AEX5NCH03LWSG,1355,0,0,nearli num million syrian voter obtain elect card particip elect seventh held sinc ascent presid hafez al-assad power num4
A18941IO2ZZWW6,1355,1,0,nearli num million syrian voter obtain elect card particip elect seventh held sinc ascent presid hafez al-assad power num4
A3LMXIKF4NPSBN,1355,0,0,nearli num million syrian voter obtain elect card particip elect seventh held sinc ascent presid hafez al-assad power num4
A11GX90QFWDLMM,1355,0,0,nearli num million syrian voter obtain elect card particip elect seventh held sinc ascent presid hafez al-assad power num4
A358E8MG0GCC37,1355,1,0,nearli num million syrian voter obtain elect card particip elect seventh held sinc ascent presid hafez al-assad power num4
A1LY3NJTYW9TFF,1355,0,0,nearli num million syrian voter obtain elect card particip elect seventh held sinc ascent presid hafez al-assad power num4
A3B9CRWYGCJ1GJ,1330,0,1,accord offici introduct euro 's web site imaginari window door repres mystic open cooper within european union appear front side banknot
A1XXMVPHRKUTAH,1330,1,1,accord offici introduct euro 's web site imaginari window door repres mystic open cooper within european union appear front side banknot
A2K5ICP43ML4PW,1330,1,1,accord offici introduct euro 's web site imaginari window door repres mystic open cooper within european union appear front side banknot
AXBQF8RALCIGV,1330,1,1,accord offici introduct euro 's web site imaginari window door repres mystic open cooper within european union appear front side banknot
AEX5NCH03LWSG,1330,1,1,accord offici introduct euro 's web site imaginari window door repres mystic open cooper within european union appear front side banknot
A18941IO2ZZWW6,1330,1,1,accord offici introduct euro 's web site imaginari window door repres mystic open cooper within european union appear front side banknot
A3LMXIKF4NPSBN,1330,0,1,accord offici introduct euro 's web site imaginari window door repres mystic open cooper within european union appear front side banknot
A11GX90QFWDLMM,1330,1,1,accord offici introduct euro 's web site imaginari window door repres mystic open cooper within european union appear front side banknot
A358E8MG0GCC37,1330,1,1,accord offici introduct euro 's web site imaginari window door repres mystic open cooper within european union appear front side banknot
A1LY3NJTYW9TFF,1330,1,1,accord offici introduct euro 's web site imaginari window door repres mystic open cooper within european union appear front side banknot
A3B9CRWYGCJ1GJ,1344,1,1,letter time newspap publish issu tomorrow thursday margaret thatcher receiv pinochet hous two week ago said help extend chilean senator-for-lif british peopl contribut shorten falkland 's war against argentina num4 consequ save live larg number briton
A1XXMVPHRKUTAH,1344,1,1,letter time newspap publish issu tomorrow thursday margaret thatcher receiv pinochet hous two week ago said help extend chilean senator-for-lif british peopl contribut shorten falkland 's war against argentina num4 consequ save live larg number briton
A2K5ICP43ML4PW,1344,1,1,letter time newspap publish issu tomorrow thursday margaret thatcher receiv pinochet hous two week ago said help extend chilean senator-for-lif british peopl contribut shorten falkland 's war against argentina num4 consequ save live larg number briton
AXBQF8RALCIGV,1344,1,1,letter time newspap publish issu tomorrow thursday margaret thatcher receiv pinochet hous two week ago said help extend chilean senator-for-lif british peopl contribut shorten falkland 's war against argentina num4 consequ save live larg number briton
AEX5NCH03LWSG,1344,1,1,letter time newspap publish issu tomorrow thursday margaret thatcher receiv pinochet hous two week ago said help extend chilean senator-for-lif british peopl contribut shorten falkland 's war against argentina num4 consequ save live larg number briton
A18941IO2ZZWW6,1344,1,1,letter time newspap publish issu tomorrow thursday margaret thatcher receiv pinochet hous two week ago said help extend chilean senator-for-lif british peopl contribut shorten falkland 's war against argentina num4 consequ save live larg number briton
A3LMXIKF4NPSBN,1344,1,1,letter time newspap publish issu tomorrow thursday margaret thatcher receiv pinochet hous two week ago said help extend chilean senator-for-lif british peopl contribut shorten falkland 's war against argentina num4 consequ save live larg number briton
A11GX90QFWDLMM,1344,1,1,letter time newspap publish issu tomorrow thursday margaret thatcher receiv pinochet hous two week ago said help extend chilean senator-for-lif british peopl contribut shorten falkland 's war against argentina num4 consequ save live larg number briton
A358E8MG0GCC37,1344,1,1,letter time newspap publish issu tomorrow thursday margaret thatcher receiv pinochet hous two week ago said help extend chilean senator-for-lif british peopl contribut shorten falkland 's war against argentina num4 consequ save live larg number briton
A1LY3NJTYW9TFF,1344,1,1,letter time newspap publish issu tomorrow thursday margaret thatcher receiv pinochet hous two week ago said help extend chilean senator-for-lif british peopl contribut shorten falkland 's war against argentina num4 consequ save live larg number briton
A3B9CRWYGCJ1GJ,1251,1,1,assert within framework draw attent peopl 's congress member legisl num2 deal foreign currenc circul no longer applic becom one signific obstacl econom invest activ
A1XXMVPHRKUTAH,1251,1,1,assert within framework draw attent peopl 's congress member legisl num2 deal foreign currenc circul no longer applic becom one signific obstacl econom invest activ
A2K5ICP43ML4PW,1251,0,1,assert within framework draw attent peopl 's congress member legisl num2 deal foreign currenc circul no longer applic becom one signific obstacl econom invest activ
AXBQF8RALCIGV,1251,1,1,assert within framework draw attent peopl 's congress member legisl num2 deal foreign currenc circul no longer applic becom one signific obstacl econom invest activ
AEX5NCH03LWSG,1251,1,1,assert within framework draw attent peopl 's congress member legisl num2 deal foreign currenc circul no longer applic becom one signific obstacl econom invest activ
A18941IO2ZZWW6,1251,0,1,assert within framework draw attent peopl 's congress member legisl num2 deal foreign currenc circul no longer applic becom one signific obstacl econom invest activ
A3LMXIKF4NPSBN,1251,1,1,assert within framework draw attent peopl 's congress member legisl num2 deal foreign currenc circul no longer applic becom one signific obstacl econom invest activ
A11GX90QFWDLMM,1251,1,1,assert within framework draw attent peopl 's congress member legisl num2 deal foreign currenc circul no longer applic becom one signific obstacl econom invest activ
A358E8MG0GCC37,1251,1,1,assert within framework draw attent peopl 's congress member legisl num2 deal foreign currenc circul no longer applic becom one signific obstacl econom invest activ
A1LY3NJTYW9TFF,1251,1,1,assert within framework draw attent peopl 's congress member legisl num2 deal foreign currenc circul no longer applic becom one signific obstacl econom invest activ
A3B9CRWYGCJ1GJ,2096,1,0,ism non-manufactur index rose num2num juli num2num june
A1XXMVPHRKUTAH,2096,0,0,ism non-manufactur index rose num2num juli num2num june
A2K5ICP43ML4PW,2096,0,0,ism non-manufactur index rose num2num juli num2num june
AXBQF8RALCIGV,2096,1,0,ism non-manufactur index rose num2num juli num2num june
AEX5NCH03LWSG,2096,1,0,ism non-manufactur index rose num2num juli num2num june
A18941IO2ZZWW6,2096,1,0,ism non-manufactur index rose num2num juli num2num june
A3LMXIKF4NPSBN,2096,0,0,ism non-manufactur index rose num2num juli num2num june
A11GX90QFWDLMM,2096,1,0,ism non-manufactur index rose num2num juli num2num june
A358E8MG0GCC37,2096,1,0,ism non-manufactur index rose num2num juli num2num june
A1LY3NJTYW9TFF,2096,1,0,ism non-manufactur index rose num2num juli num2num june
A3B9CRWYGCJ1GJ,1313,1,1,mention airport capabl receiv num3 thousand passeng annual receiv giant plane like boe num3 model
A1XXMVPHRKUTAH,1313,0,1,mention airport capabl receiv num3 thousand passeng annual receiv giant plane like boe num3 model
A2K5ICP43ML4PW,1313,1,1,mention airport capabl receiv num3 thousand passeng annual receiv giant plane like boe num3 model
AXBQF8RALCIGV,1313,1,1,mention airport capabl receiv num3 thousand passeng annual receiv giant plane like boe num3 model
AEX5NCH03LWSG,1313,1,1,mention airport capabl receiv num3 thousand passeng annual receiv giant plane like boe num3 model
A18941IO2ZZWW6,1313,1,1,mention airport capabl receiv num3 thousand passeng annual receiv giant plane like boe num3 model
A3LMXIKF4NPSBN,1313,1,1,mention airport capabl receiv num3 thousand passeng annual receiv giant plane like boe num3 model
A11GX90QFWDLMM,1313,1,1,mention airport capabl receiv num3 thousand passeng annual receiv giant plane like boe num3 model
A358E8MG0GCC37,1313,1,1,mention airport capabl receiv num3 thousand passeng annual receiv giant plane like boe num3 model
A1LY3NJTYW9TFF,1313,1,1,mention airport capabl receiv num3 thousand passeng annual receiv giant plane like boe num3 model
A3B9CRWYGCJ1GJ,1235,0,0,poet maha kanwat progress nation front 's candid promis interview publish +tishreen+ newspap work event win modern law deal women famili youth
A1XXMVPHRKUTAH,1235,1,0,poet maha kanwat progress nation front 's candid promis interview publish +tishreen+ newspap work event win modern law deal women famili youth
A2K5ICP43ML4PW,1235,0,0,poet maha kanwat progress nation front 's candid promis interview publish +tishreen+ newspap work event win modern law deal women famili youth
AXBQF8RALCIGV,1235,1,0,poet maha kanwat progress nation front 's candid promis interview publish +tishreen+ newspap work event win modern law deal women famili youth
AEX5NCH03LWSG,1235,0,0,poet maha kanwat progress nation front 's candid promis interview publish +tishreen+ newspap work event win modern law deal women famili youth
A18941IO2ZZWW6,1235,0,0,poet maha kanwat progress nation front 's candid promis interview publish +tishreen+ newspap work event win modern law deal women famili youth
A3LMXIKF4NPSBN,1235,0,0,poet maha kanwat progress nation front 's candid promis interview publish +tishreen+ newspap work event win modern law deal women famili youth
A11GX90QFWDLMM,1235,1,0,poet maha kanwat progress nation front 's candid promis interview publish +tishreen+ newspap work event win modern law deal women famili youth
A358E8MG0GCC37,1235,1,0,poet maha kanwat progress nation front 's candid promis interview publish +tishreen+ newspap work event win modern law deal women famili youth
A1LY3NJTYW9TFF,1235,1,0,poet maha kanwat progress nation front 's candid promis interview publish +tishreen+ newspap work event win modern law deal women famili youth
A3B9CRWYGCJ1GJ,736,1,1,citi 's main industri construct product chemic plastic cement yarn textil
A1XXMVPHRKUTAH,736,0,1,citi 's main industri construct product chemic plastic cement yarn textil
A2K5ICP43ML4PW,736,1,1,citi 's main industri construct product chemic plastic cement yarn textil
AXBQF8RALCIGV,736,1,1,citi 's main industri construct product chemic plastic cement yarn textil
AEX5NCH03LWSG,736,1,1,citi 's main industri construct product chemic plastic cement yarn textil
A18941IO2ZZWW6,736,1,1,citi 's main industri construct product chemic plastic cement yarn textil
A3LMXIKF4NPSBN,736,1,1,citi 's main industri construct product chemic plastic cement yarn textil
A11GX90QFWDLMM,736,1,1,citi 's main industri construct product chemic plastic cement yarn textil
A358E8MG0GCC37,736,1,1,citi 's main industri construct product chemic plastic cement yarn textil
A1LY3NJTYW9TFF,736,1,1,citi 's main industri construct product chemic plastic cement yarn textil
A3B9CRWYGCJ1GJ,887,0,0,mr sadr want unum connect assassin rival cleric april num4
A1XXMVPHRKUTAH,887,1,0,mr sadr want unum connect assassin rival cleric april num4
A2K5ICP43ML4PW,887,0,0,mr sadr want unum connect assassin rival cleric april num4
AXBQF8RALCIGV,887,0,0,mr sadr want unum connect assassin rival cleric april num4
AEX5NCH03LWSG,887,0,0,mr sadr want unum connect assassin rival cleric april num4
A18941IO2ZZWW6,887,0,0,mr sadr want unum connect assassin rival cleric april num4
A3LMXIKF4NPSBN,887,0,0,mr sadr want unum connect assassin rival cleric april num4
A11GX90QFWDLMM,887,1,0,mr sadr want unum connect assassin rival cleric april num4
A358E8MG0GCC37,887,0,0,mr sadr want unum connect assassin rival cleric april num4
A1LY3NJTYW9TFF,887,0,0,mr sadr want unum connect assassin rival cleric april num4
A3B9CRWYGCJ1GJ,1317,0,0,parti true path parti rightist led tansu ciller virtu parti islamist republican peopl 's parti socialist democrat led deniz baykal withdrew support govern
A1XXMVPHRKUTAH,1317,1,0,parti true path parti rightist led tansu ciller virtu parti islamist republican peopl 's parti socialist democrat led deniz baykal withdrew support govern
A2K5ICP43ML4PW,1317,0,0,parti true path parti rightist led tansu ciller virtu parti islamist republican peopl 's parti socialist democrat led deniz baykal withdrew support govern
AXBQF8RALCIGV,1317,1,0,parti true path parti rightist led tansu ciller virtu parti islamist republican peopl 's parti socialist democrat led deniz baykal withdrew support govern
AEX5NCH03LWSG,1317,0,0,parti true path parti rightist led tansu ciller virtu parti islamist republican peopl 's parti socialist democrat led deniz baykal withdrew support govern
A18941IO2ZZWW6,1317,1,0,parti true path parti rightist led tansu ciller virtu parti islamist republican peopl 's parti socialist democrat led deniz baykal withdrew support govern
A3LMXIKF4NPSBN,1317,0,0,parti true path parti rightist led tansu ciller virtu parti islamist republican peopl 's parti socialist democrat led deniz baykal withdrew support govern
A11GX90QFWDLMM,1317,1,0,parti true path parti rightist led tansu ciller virtu parti islamist republican peopl 's parti socialist democrat led deniz baykal withdrew support govern
A358E8MG0GCC37,1317,1,0,parti true path parti rightist led tansu ciller virtu parti islamist republican peopl 's parti socialist democrat led deniz baykal withdrew support govern
A1LY3NJTYW9TFF,1317,0,0,parti true path parti rightist led tansu ciller virtu parti islamist republican peopl 's parti socialist democrat led deniz baykal withdrew support govern
